District,Mandal,Date,Rain (mm),Min Humidity (%),Max Humidity (%)
Adilabad,Neradigonda,12-May-22,0.0,33.5,70.4
Adilabad,Neradigonda,13-May-22,5.2,34.3,84.9
Adilabad,Neradigonda,14-May-22,0.0,40.4,71.0
Adilabad,Neradigonda,15-May-22,0.0,20.6,63.1
Adilabad,Neradigonda,16-May-22,0.0,30.5,76.4
Adilabad,Neradigonda,17-May-22,0.0,47.5,77.6
Adilabad,Neradigonda,18-May-22,0.0,35.1,70.5
Adilabad,Neradigonda,19-May-22,0.0,27.0,84.3
Adilabad,Neradigonda,20-May-22,0.0,38.9,84.3
Adilabad,Neradigonda,21-May-22,0.0,41.2,74.2
Adilabad,Neradigonda,22-May-22,0.0,26.0,62.6
Adilabad,Neradigonda,23-May-22,0.0,24.4,63.5
Adilabad,Neradigonda,24-May-22,0.0,28.6,63.1
Adilabad,Neradigonda,25-May-22,27.3,30.5,88.3
Adilabad,Neradigonda,26-May-22,10.9,45.8,90.2
Adilabad,Neradigonda,27-May-22,4.7,34.5,77.1
Adilabad,Neradigonda,28-May-22,0.0,31.6,60.5
Adilabad,Neradigonda,29-May-22,0.0,27.7,46.4
Adilabad,Neradigonda,30-May-22,0.0,30.7,45.9
Adilabad,Neradigonda,31-May-22,0.0,29.1,48.9
Adilabad,Sirikonda,01-May-22,0.0,15.5,44.1
Adilabad,Sirikonda,02-May-22,0.0,18.1,61.6
Adilabad,Sirikonda,03-May-22,0.0,23.3,60.3
Adilabad,Sirikonda,04-May-22,0.0,23.3,85.3
Adilabad,Sirikonda,05-May-22,0.0,37.4,78.7
Adilabad,Sirikonda,06-May-22,0.0,19.9,66.1
Adilabad,Sirikonda,07-May-22,0.0,18.9,65.9
Adilabad,Sirikonda,08-May-22,0.0,29.3,61.2
Adilabad,Sirikonda,09-May-22,0.0,23.4,62.9
Adilabad,Sirikonda,10-May-22,0.0,19.3,58.0
Adilabad,Sirikonda,11-May-22,0.0,20.1,58.0
Adilabad,Sirikonda,12-May-22,0.0,30.4,64.8
Adilabad,Sirikonda,13-May-22,0.0,40.4,87.5
Adilabad,Sirikonda,14-May-22,0.0,43.7,76.0
