District,Mandal,Date,Rain (mm),Min Humidity (%),Max Humidity (%)
Adilabad,Jainad,01-Oct-23,0.0,17.1,100.0
Adilabad,Jainad,01-Sep-23,0.0,14.8,100.0
Adilabad,Jainad,13-Jan-23,0.0,19.4,100.0
Adilabad,Jainad,14-Jan-23,0.0,24.3,100.0
Adilabad,Jainad,15-Jan-23,0.0,36.1,100.0
Adilabad,Jainad,16-Jan-23,0.0,48.1,100.0
Adilabad,Jainad,17-Jan-23,0.0,35.9,100.0
Adilabad,Jainad,18-Jan-23,0.0,35.3,100.0
Adilabad,Jainad,19-Jan-23,0.0,38.7,100.0
Adilabad,Jainad,20-Jan-23,0.0,33.0,100.0
Adilabad,Jainad,21-Jan-23,0.0,31.2,100.0
Adilabad,Jainad,22-Jan-23,0.0,33.0,100.0
Adilabad,Jainad,23-Jan-23,0.0,27.8,100.0
Adilabad,Jainad,24-Jan-23,0.0,34.0,100.0
Adilabad,Jainad,25-Jan-23,0.0,25.0,88.6
Adilabad,Jainad,26-Jan-23,0.0,20.1,96.4
Adilabad,Jainad,27-Jan-23,0.0,16.4,99.8
Adilabad,Jainad,28-Jan-23,0.0,27.5,100.0
Adilabad,Jainad,29-Jan-23,0.0,33.3,100.0
Adilabad,Jainad,30-Jan-23,0.0,27.8,94.5
Adilabad,Jainad,31-Jan-23,0.0,37.0,97.4
Adilabad,Mavala,01-Apr-23,0.0,57.2,95.9
Adilabad,Mavala,01-Aug-23,0.0,34.5,93.7
Adilabad,Mavala,01-Dec-23,0.0,26.1,89.0
Adilabad,Mavala,01-Feb-23,0.0,45.1,95.9
Adilabad,Mavala,01-Jan-23,0.0,37.0,92.7
Adilabad,Mavala,01-Jul-23,0.0,56.2,96.2
Adilabad,Mavala,01-Jun-23,0.0,69.0,95.4
Adilabad,Mavala,01-Mar-23,0.0,50.2,93.6
Adilabad,Mavala,01-May-23,0.0,61.6,91.5
Adilabad,Mavala,01-Nov-23,0.0,23.4,89.4
Adilabad,Mavala,01-Oct-23,0.0,23.8,89.0
Adilabad,Mavala,01-Sep-23,0.0,26.3,86.7
Adilabad,Mavala,13-Jan-23,0.0,28.8,89.0
Adilabad,Mavala,14-Jan-23,0.0,31.5,91.0
Adilabad,Mavala,15-Jan-23,0.0,39.8,94.6
Adilabad,Mavala,16-Jan-23,0.0,49.0,94.6
Adilabad,Mavala,17-Jan-23,0.0,38.5,84.3
Adilabad,Mavala,18-Jan-23,0.0,36.7,87.3
Adilabad,Mavala,19-Jan-23,0.0,37.0,86.0
Adilabad,Mavala,20-Jan-23,0.0,36.4,84.7
Adilabad,Mavala,21-Jan-23,0.0,37.0,72.5
Adilabad,Mavala,22-Jan-23,0.0,39.3,91.0
