District,Mandal,Date,Rain (mm),Min Humidity (%),Max Humidity (%)
Adilabad,Inderavelly,29-Oct-22,0.0,38.2,95.0
Adilabad,Inderavelly,30-Oct-22,0.0,37.0,93.2
Adilabad,Inderavelly,31-Oct-22,0.0,38.1,89.7
Adilabad,Jainad,01-Oct-22,0.0,63.4,99.9
Adilabad,Jainad,02-Oct-22,0.0,66.0,99.9
Adilabad,Jainad,03-Oct-22,0.0,57.9,99.9
Adilabad,Jainad,04-Oct-22,0.0,56.1,99.9
Adilabad,Jainad,05-Oct-22,0.0,74.2,99.9
Adilabad,Jainad,06-Oct-22,12.0,67.8,99.9
Adilabad,Jainad,07-Oct-22,23.1,77.4,99.9
Adilabad,Jainad,08-Oct-22,1.5,91.3,99.9
Adilabad,Jainad,09-Oct-22,0.0,66.5,99.9
Adilabad,Jainad,10-Oct-22,16.3,84.9,99.9
Adilabad,Jainad,11-Oct-22,0.6,80.3,99.9
Adilabad,Jainad,12-Oct-22,1.9,77.6,99.9
Adilabad,Jainad,13-Oct-22,10.5,95.2,99.9
Adilabad,Jainad,14-Oct-22,0.0,73.6,99.9
Adilabad,Jainad,15-Oct-22,31.7,81.0,99.9
Adilabad,Jainad,16-Oct-22,0.4,83.7,99.9
Adilabad,Jainad,17-Oct-22,7.8,77.8,99.9
Adilabad,Jainad,18-Oct-22,6.7,78.0,99.9
Adilabad,Jainad,19-Oct-22,0.0,85.0,99.9
Adilabad,Jainad,20-Oct-22,0.0,81.2,99.9
Adilabad,Jainad,21-Oct-22,0.8,77.8,99.9
Adilabad,Jainad,22-Oct-22,0.0,62.7,99.9
Adilabad,Jainad,23-Oct-22,0.0,46.8,99.9
Adilabad,Jainad,24-Oct-22,0.0,39.1,99.9
Adilabad,Jainad,25-Oct-22,0.0,43.6,99.9
Adilabad,Jainad,26-Oct-22,0.0,39.4,99.9
Adilabad,Jainad,27-Oct-22,0.0,41.3,99.9
Adilabad,Jainad,28-Oct-22,0.0,35.7,99.9
Adilabad,Jainad,29-Oct-22,0.0,39.8,97.6
Adilabad,Jainad,30-Oct-22,0.0,38.3,99.9
Adilabad,Jainad,31-Oct-22,0.0,37.4,99.9
Adilabad,Mavala,01-Oct-22,0.0,63.4,99.9
Adilabad,Mavala,02-Oct-22,0.0,67.1,97.1
Adilabad,Mavala,03-Oct-22,0.0,63.8,96.6
Adilabad,Mavala,04-Oct-22,0.0,58.4,99.9
Adilabad,Mavala,05-Oct-22,0.0,74.2,99.9
Adilabad,Mavala,06-Oct-22,18.3,70.1,99.9
Adilabad,Mavala,07-Oct-22,8.8,77.4,99.4
Adilabad,Mavala,08-Oct-22,0.8,89.6,99.9
Adilabad,Mavala,09-Oct-22,0.0,71.1,99.9
Adilabad,Mavala,10-Oct-22,8.3,79.0,99.9
Adilabad,Mavala,11-Oct-22,0.0,80.3,99.9
Adilabad,Mavala,12-Oct-22,0.0,77.6,99.9
Adilabad,Mavala,13-Oct-22,6.3,92.1,99.9
Adilabad,Mavala,14-Oct-22,0.0,73.6,99.9
Adilabad,Mavala,15-Oct-22,15.3,81.0,99.9
Adilabad,Mavala,16-Oct-22,0.0,83.7,99.9
Adilabad,Mavala,17-Oct-22,0.0,77.8,99.9
Adilabad,Mavala,18-Oct-22,0.0,78.8,99.9
Adilabad,Mavala,19-Oct-22,0.0,84.8,99.9
Adilabad,Mavala,20-Oct-22,0.0,81.2,99.9
Adilabad,Mavala,21-Oct-22,0.0,76.3,99.9
Adilabad,Mavala,22-Oct-22,0.0,62.8,99.9
Adilabad,Mavala,23-Oct-22,0.0,46.8,99.9
Adilabad,Mavala,24-Oct-22,0.0,39.4,99.9
Adilabad,Mavala,25-Oct-22,0.0,44.2,99.9
Adilabad,Mavala,26-Oct-22,0.0,43.1,99.9
Adilabad,Mavala,27-Oct-22,0.0,44.6,99.9
Adilabad,Mavala,28-Oct-22,0.0,42.0,99.9
Adilabad,Mavala,29-Oct-22,0.0,45.3,94.5
Adilabad,Mavala,30-Oct-22,0.0,42.6,99.9
Adilabad,Mavala,31-Oct-22,0.0,41.4,99.9
Adilabad,Narnoor,01-Oct-22,0.0,70.7,99.6
Adilabad,Narnoor,02-Oct-22,0.0,65.9,98.6
Adilabad,Narnoor,03-Oct-22,0.5,63.7,97.6
Adilabad,Narnoor,04-Oct-22,0.0,64.4,96.4
Adilabad,Narnoor,05-Oct-22,0.0,75.5,98.1
Adilabad,Narnoor,06-Oct-22,3.0,77.8,99.9
Adilabad,Narnoor,07-Oct-22,30.8,76.2,99.9
Adilabad,Narnoor,08-Oct-22,0.0,84.1,99.0
Adilabad,Narnoor,09-Oct-22,0.0,68.5,99.8
Adilabad,Narnoor,10-Oct-22,0.0,70.3,98.9
Adilabad,Narnoor,11-Oct-22,36.0,77.2,100.0
Adilabad,Narnoor,12-Oct-22,0.0,73.5,99.5
Adilabad,Narnoor,13-Oct-22,19.5,64.9,99.5
Adilabad,Narnoor,14-Oct-22,0.0,73.0,99.8
Adilabad,Narnoor,15-Oct-22,4.5,71.8,99.2
Adilabad,Narnoor,16-Oct-22,7.0,77.7,99.6
Adilabad,Narnoor,17-Oct-22,0.0,69.9,99.1
Adilabad,Narnoor,18-Oct-22,0.0,70.1,99.2
Adilabad,Narnoor,19-Oct-22,6.0,76.4,99.8
Adilabad,Narnoor,20-Oct-22,0.0,70.3,99.4
Adilabad,Narnoor,21-Oct-22,0.0,68.8,99.5
Adilabad,Narnoor,22-Oct-22,0.0,51.7,97.1
Adilabad,Narnoor,23-Oct-22,0.0,42.6,96.5
Adilabad,Narnoor,24-Oct-22,0.0,36.0,95.1
Adilabad,Narnoor,25-Oct-22,0.0,40.8,93.8
Adilabad,Narnoor,26-Oct-22,0.0,32.9,93.5
Adilabad,Narnoor,27-Oct-22,0.0,35.5,94.2
Adilabad,Narnoor,28-Oct-22,0.0,36.9,93.9
Adilabad,Narnoor,29-Oct-22,0.0,39.7,94.8
Adilabad,Narnoor,30-Oct-22,0.0,37.6,95.7
Adilabad,Narnoor,31-Oct-22,0.0,37.7,92.7
Adilabad,Neradigonda,01-Oct-22,0.0,67.5,99.9
Adilabad,Neradigonda,02-Oct-22,0.0,67.0,94.6
Adilabad,Neradigonda,03-Oct-22,0.0,59.1,89.9
Adilabad,Neradigonda,04-Oct-22,0.0,56.5,86.2
Adilabad,Neradigonda,05-Oct-22,0.0,59.8,99.8
Adilabad,Neradigonda,06-Oct-22,21.2,70.4,99.9
Adilabad,Neradigonda,07-Oct-22,20.3,84.9,99.9
Adilabad,Neradigonda,08-Oct-22,0.0,79.2,99.9
Adilabad,Neradigonda,09-Oct-22,0.0,81.5,99.9
Adilabad,Neradigonda,10-Oct-22,0.7,77.9,98.5
Adilabad,Neradigonda,11-Oct-22,0.0,74.5,99.9
Adilabad,Neradigonda,12-Oct-22,0.0,72.4,98.4
Adilabad,Neradigonda,13-Oct-22,1.4,87.1,99.9
Adilabad,Neradigonda,14-Oct-22,0.0,71.3,99.9
Adilabad,Neradigonda,15-Oct-22,22.4,80.4,99.9
Adilabad,Neradigonda,16-Oct-22,0.0,79.4,98.8
Adilabad,Neradigonda,17-Oct-22,0.0,82.9,99.9
