District,Mandal,Date,Rain (mm),Min Humidity (%),Max Humidity (%)
Adilabad,Ichoda,15-Dec-22,0.0,56.5,92.3
Adilabad,Ichoda,16-Dec-22,0.0,56.0,95.6
Adilabad,Ichoda,17-Dec-22,0.0,54.1,92.8
Adilabad,Ichoda,18-Dec-22,0.0,56.6,91.9
Adilabad,Ichoda,19-Dec-22,0.0,34.9,84.7
Adilabad,Ichoda,20-Dec-22,0.0,32.8,76.5
Adilabad,Ichoda,21-Dec-22,0.0,25.2,72.2
Adilabad,Ichoda,22-Dec-22,0.0,33.1,87.0
Adilabad,Ichoda,23-Dec-22,0.0,37.8,74.5
Adilabad,Ichoda,24-Dec-22,0.0,30.8,75.3
Adilabad,Ichoda,25-Dec-22,0.0,36.7,82.1
Adilabad,Ichoda,26-Dec-22,0.0,46.1,91.1
Adilabad,Ichoda,27-Dec-22,0.0,55.6,97.4
Adilabad,Ichoda,28-Dec-22,0.0,61.2,96.4
Adilabad,Ichoda,29-Dec-22,0.0,43.4,83.4
Adilabad,Ichoda,30-Dec-22,0.0,52.9,96.8
Adilabad,Ichoda,31-Dec-22,0.0,46.3,95.3
Adilabad,Inderavelly,01-Dec-22,0.0,39.8,84.1
Adilabad,Inderavelly,02-Dec-22,0.0,40.1,86.1
Adilabad,Inderavelly,03-Dec-22,0.0,46.9,90.7
Adilabad,Inderavelly,04-Dec-22,0.0,49.2,93.5
Adilabad,Inderavelly,05-Dec-22,0.0,45.8,90.9
Adilabad,Inderavelly,06-Dec-22,0.0,36.3,85.7
Adilabad,Inderavelly,07-Dec-22,0.0,42.0,85.4
Adilabad,Inderavelly,08-Dec-22,0.0,50.7,73.4
Adilabad,Inderavelly,09-Dec-22,0.0,36.6,86.5
Adilabad,Inderavelly,10-Dec-22,0.0,35.5,73.0
Adilabad,Inderavelly,11-Dec-22,0.0,53.7,83.0
Adilabad,Inderavelly,12-Dec-22,4.3,62.6,96.2
Adilabad,Inderavelly,13-Dec-22,0.0,59.5,96.8
Adilabad,Inderavelly,14-Dec-22,0.0,66.0,92.9
Adilabad,Inderavelly,15-Dec-22,0.0,53.1,90.1
Adilabad,Inderavelly,16-Dec-22,0.0,49.2,92.1
Adilabad,Inderavelly,17-Dec-22,0.0,48.7,89.7
Adilabad,Inderavelly,18-Dec-22,0.0,47.5,82.5
Adilabad,Inderavelly,19-Dec-22,0.0,28.0,75.8
Adilabad,Inderavelly,20-Dec-22,0.0,31.6,84.5
Adilabad,Inderavelly,21-Dec-22,0.0,24.8,77.6
Adilabad,Inderavelly,22-Dec-22,0.0,32.3,77.8
Adilabad,Inderavelly,23-Dec-22,0.0,30.9,83.7
Adilabad,Inderavelly,24-Dec-22,0.0,27.5,77.8
Adilabad,Inderavelly,25-Dec-22,0.0,34.3,76.6
Adilabad,Inderavelly,26-Dec-22,0.0,38.9,89.0
Adilabad,Inderavelly,27-Dec-22,0.0,52.1,91.9
Adilabad,Inderavelly,28-Dec-22,0.0,54.1,93.3
Adilabad,Inderavelly,29-Dec-22,0.0,43.9,82.8
Adilabad,Inderavelly,30-Dec-22,0.0,41.8,88.7
Adilabad,Inderavelly,31-Dec-22,0.0,38.7,82.5
Adilabad,Jainad,01-Dec-22,0.0,33.0,100.0
Adilabad,Jainad,02-Dec-22,0.0,40.8,100.0
